label,message,result,num,char_count,word_count,unique_word_count,punct_count,uppercase_ratio,outlier_char_count_iqr_global,outlier_char_count_zscore_global,outlier_word_count_iqr_global,outlier_word_count_zscore_global,outlier_punct_count_iqr_global,outlier_punct_count_zscore_global,outlier_uppercase_ratio_iqr_global,outlier_uppercase_ratio_zscore_global,outlier_char_count_iqr_by_group,outlier_word_count_iqr_by_group,outlier_punct_count_iqr_by_group,outlier_uppercase_ratio_iqr_by_group,outlier_char_count_iqr_humor,outlier_word_count_iqr_humor,outlier_punct_count_iqr_humor,outlier_uppercase_ratio_iqr_humor
ham,Boo what time u get out? U were supposed to take me shopping today. :(,dumor,0,70,15,15,4,0.02857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",dumor,0,115,22,21,4,0.017391304347826087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",dumor,0,68,13,13,7,0.029411764705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,on a Tuesday night r u 4 real,dumor,0,29,8,8,0,0.034482758620689655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yes when is the appt again?,dumor,0,27,6,6,1,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Just got outta class gonna go gym.,dumor,0,34,7,7,1,0.029411764705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,dumor,0,66,13,13,7,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,ÌÏ all write or wat..,dumor,0,21,5,5,2,0.09523809523809523,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,dumor,0,139,27,24,10,0.02877697841726619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,dumor,0,150,33,30,9,0.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hi:)did you asked to waheeda fathima about leave?,dumor,0,49,8,8,3,0.02040816326530612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Enjoy urself tmr...,dumor,0,19,3,3,3,0.05263157894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,You still around? I could use a half-8th,dumor,0,40,8,8,2,0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,dumor,0,145,25,23,3,0.034482758620689655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,dumor,0,113,24,22,7,0.02654867256637168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,ÌÏ bot notes oredi... Cos i juz rem i got...,dumor,0,44,10,9,6,0.06818181818181818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yes. Rent is very expensive so its the way we save.,dumor,0,51,11,11,2,0.0392156862745098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",dumor,0,156,31,28,3,0.019230769230769232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hows the pain dear?y r u smiling?,dumor,0,33,7,7,2,0.030303030303030304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",dumor,0,157,29,26,2,0.006369426751592357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,humor,1,163,22,22,9,0.2147239263803681,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,"Sorry, I can't help you on this.",dumor,0,32,7,7,3,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Great. So should i send you my account number.,dumor,0,46,9,9,2,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",dumor,0,142,32,30,4,0.7323943661971831,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",dumor,0,126,23,23,3,0.11904761904761904,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,ÌÏ only send me the contents page...,dumor,0,36,7,7,3,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",dumor,0,117,22,20,5,0.05982905982905983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",dumor,0,94,19,15,9,0.1702127659574468,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,"I can't right this second, gotta hit people up first",dumor,0,52,10,10,2,0.019230769230769232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",dumor,0,180,33,29,15,0.08888888888888889,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ham,So what about you. What do you remember,dumor,0,39,8,8,1,0.05128205128205128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,dumor,0,87,13,13,3,0.034482758620689655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Mm yes dear look how i am hugging you both. :-P,dumor,0,47,11,11,3,0.0425531914893617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I like dis sweater fr mango but no more my size already so irritating.,dumor,0,70,14,14,1,0.014285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,dumor,0,121,26,25,3,0.008264462809917356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Anytime lor...,dumor,0,14,2,2,3,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,dumor,0,135,25,24,4,0.15555555555555556,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,dumor,0,142,23,20,3,0.02112676056338028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",dumor,0,133,28,27,14,0.11278195488721804,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ham,Me fine..absolutly fine,dumor,0,23,3,3,2,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,K and you're sure I don't have to have consent forms to do it :V,dumor,0,64,15,13,3,0.046875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,dumor,0,146,23,22,9,0.1232876712328767,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",dumor,0,144,27,27,9,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,How much is torch in 9ja.,dumor,0,25,6,6,1,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Doing nothing, then u not having dinner w us?",dumor,0,45,9,9,2,0.022222222222222223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,How are you. Just checking up on you,dumor,0,36,8,8,1,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Done it but internet connection v slow and canÛ÷t send it. Will try again later or first thing tomo.,dumor,0,101,19,19,4,0.0297029702970297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Mathews or tait or edwards or anderson,dumor,0,38,7,5,0,0.02631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,dumor,0,142,28,28,3,0.007042253521126761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,No need lar i go engin? Cos my sis at arts today...,dumor,0,51,12,12,4,0.0392156862745098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,dumor,0,163,32,30,3,0.012269938650306749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,dumor,0,156,29,26,3,0.14102564102564102,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",dumor,0,146,27,27,8,0.02054794520547945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,S.i'm watching it in live..,dumor,0,27,5,5,4,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
